Country_Name,Indicator_Name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
France,"Population ages 25-29, male (% of male population)",6.090378837,6.072370338,6.036437135,5.984301285,5.913755168,5.810487694,5.6862567,5.590638968,5.529342058,5.477166456
France,Population ages 15-64 (% of total population),63.51935133,63.08698535,62.70800244,62.39833137,62.11543912,61.85435541,61.62198652,61.43830093,61.30336941,61.1425781
France,"Population ages 15-64, female (% of female population)",62.2763615,61.86473853,61.50058504,61.20346995,60.93076464,60.67788477,60.44829523,60.25685419,60.10604954,59.94869329
France,"Population ages 10-14, male (% of male population)",6.514783188,6.505577121,6.476288391,6.453205128,6.455079729,6.475286056,6.507203155,6.544596536,6.56182361,6.564717514
France,Population ages 0-14 (% of total population),18.30566282,18.26459445,18.1869331,18.07450567,17.95617668,17.83541388,17.70168828,17.55215136,17.37337537,17.19900193
France,"Population ages 0-14, female (% of female population)",17.32149663,17.28346371,17.2129262,17.10903355,16.99864516,16.88455671,16.75799518,16.61664096,16.44543853,16.2745478
France,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),,,,,,,,,,
France,Wanted fertility rate (births per woman),,,,,,,,,,
France,"Life expectancy at birth, male (years)",79,79.5,79.2,79.5,79.6,79.7,79.9,79.2,79.3,
France,"Mortality rate, infant (per 1,000 live births)",3.1,3.1,3.2,3.2,3.3,3.4,3.4,3.4,3.4,
France,"Death rate, crude (per 1,000 people)",8.7,8.4,8.9,8.9,9.1,9.1,9.1,9.9,9.7,
France,"Adolescent fertility rate (births per 1,000 women ages 15-19)",9.397,9.074,8.273,7.582,7.288,8.166,9.662,9.407,9.529,
France,Prevalence of moderate or severe food insecurity in the population (%),,,6.8,6.3,6.3,6,5.8,5.9,6.6,
France,Refugee population by country or territory of origin,92,84,90,50,54,59,50,49,38,65
France,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",,,,,,,,,,
France,"Unemployment, male (% of male labor force) (modeled ILO estimate)",10.04,10.535,10.764,10.233,9.444,8.981,8.468,8.063,7.963,7.516
France,"Share of youth not in education, employment or training, total (% of youth population)",13.43,13.5,13.97,13.94,13.43,13.08,12.62,12.7,11.49,11.56
France,Gross capital formation (annual % growth),0.251852805,3.238794549,2.227534109,0.738153871,5.416027512,3.116998898,3.811226289,-8.655564595,9.907011922,4.517004655
France,Changes in inventories (constant LCU),,,,,,,,,,
France,Gross fixed capital formation (constant LCU),4.68E+11,4.68E+11,4.73E+11,4.85E+11,5.08E+11,5.25E+11,5.46E+11,5.01E+11,5.59E+11,5.71E+11
France,Gross fixed capital formation (current US$),6.20E+11,6.23E+11,5.24E+11,5.39E+11,5.84E+11,6.39E+11,6.41E+11,6.05E+11,7.17E+11,6.90E+11
France,Exports of goods and services (constant LCU),6.22E+11,6.43E+11,6.73E+11,6.85E+11,7.15E+11,7.47E+11,7.59E+11,6.31E+11,6.87E+11,7.35E+11
France,Exports of goods and services (current US$),8.26E+11,8.47E+11,7.46E+11,7.48E+11,8.03E+11,8.85E+11,8.62E+11,7.24E+11,8.71E+11,9.47E+11
France,Gross national expenditure (current LCU),2.14E+12,2.17E+12,2.21E+12,2.25E+12,2.32E+12,2.39E+12,2.46E+12,2.36E+12,2.55E+12,2.75E+12
France,Final consumption expenditure (constant LCU),1.67E+12,1.69E+12,1.71E+12,1.74E+12,1.77E+12,1.78E+12,1.81E+12,1.70E+12,1.80E+12,1.85E+12
France,Final consumption expenditure (current US$),2.21E+12,2.24E+12,1.90E+12,1.93E+12,2.01E+12,2.15E+12,2.09E+12,2.06E+12,2.28E+12,2.16E+12
France,Households and NPISHs Final consumption expenditure per capita growth (annual %),-0.00835846,0.348767364,1.118831102,1.511668666,1.184596275,0.620803201,1.42184156,-6.979969255,4.986766673,2.60696543
France,Households and NPISHs Final consumption expenditure (constant 2015 US$),1.29E+12,1.30E+12,1.32E+12,1.34E+12,1.36E+12,1.37E+12,1.40E+12,1.31E+12,1.37E+12,1.41E+12
France,General government final consumption expenditure (% of GDP),24.11168771,24.12589283,23.80787761,23.73238072,23.64400442,23.27159496,22.98354758,24.93502401,24.24952117,23.67585886
France,General government final consumption expenditure (current LCU),5.10E+11,5.19E+11,5.23E+11,5.30E+11,5.43E+11,5.50E+11,5.60E+11,5.76E+11,6.06E+11,6.26E+11
France,Military expenditure (% of GDP),1.849875918,1.862961439,1.872258281,1.917282368,1.908642012,1.843008723,1.836461471,2.002840116,1.915361454,1.938723418
France,"Armed forces personnel, total",318400,312350,306350,306100,307000,304800,304000,304000,,
France,Logistics performance index: Overall (1=low to 5=high),,3.847305,,3.900953,,3.84,,,,3.9
France,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),,3.647901,,3.713518,,3.59,,,,3.7
France,Secure Internet servers (per 1 million people),821.304849,1188.969121,1898.471534,6688.017871,14819.47613,20362.93388,29253.14553,36123.8717,,
France,Fixed telephone subscriptions (per 100 people),61.70346401,61.02519401,61.0078999,60.95704911,60.37657158,59.32374047,58.69121343,58.55919504,59.03633584,58.3969815
France,Container port traffic (TEU: 20 foot equivalent units),4285777,4424205,4463203,4471870,4964947,5051326,4992918,4435697,5522541,
France,"Railways, goods transported (million ton-km)",32230,32596,36328.05689,34699.8,35464.9,33835.6,33893.1,31281.8,35751.3,
France,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),,,,100,100,100,100,,,
France,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),60,60,80,100,100,100,100,,,
France,"Human capital index (HCI), upper bound (scale 0-1)",,,,,0.774,0.764300346,,0.771440089,,
France,"Human capital index (HCI), lower bound (scale 0-1)",,,,,0.755,0.747393489,,0.754485846,,
France,Government Effectiveness: Standard Error,0.20195879,0.211063221,0.213573903,0.208868816,0.208749488,0.209096208,0.216184705,0.231866837,0.227233395,0.238205507
France,Government Effectiveness: Number of Sources,8,8,8,8,8,8,8,7,7,7
France,Expense (% of GDP),48.1193696,48.28941768,47.99197792,47.88192625,47.70799071,46.77320669,46.3024612,52.03298551,49.90179418,
France,Interest payments (% of expense),4.594327714,4.357056918,4.051575676,3.790720023,3.57683801,3.581890258,3.047705959,2.409404046,2.740030081,
France,Goods and services expense (current LCU),55781702411,54931856815,56976415447,57459942380,59902193349,61067583088,63473460468,66445421787,70103271230,
France,"Taxes on income, profits and capital gains (% of revenue)",25.86342308,25.43522187,25.48822448,25.28325176,25.6820465,27.4546261,28.24599031,28.58949189,28.44465057,
France,Other taxes (% of revenue),4.494784443,4.558975173,4.627117077,4.572934917,4.631619231,4.263225012,5.041580387,5.392309487,6.013887493,
France,Customs and other import duties (% of tax revenue),-0.007732709,-0.023297102,-0.023530058,-0.021929059,-0.023396208,-0.022232687,-0.019746376,0.00542833,0.007006808,
France,Taxes on goods and services (current LCU),2.06E+11,2.11E+11,2.17E+11,2.21E+11,2.32E+11,2.40E+11,2.47E+11,2.32E+11,2.26E+11,
France,"Revenue, excluding grants (current LCU)",9.35E+11,9.52E+11,9.68E+11,9.80E+11,1.02E+12,1.04E+12,1.05E+12,9.92E+11,1.06E+12,
France,Grants and other revenue (current LCU),54377000000,55257000000,54532000000,55401000000,55078000000,53727000000,51565000000,42752000000,72006000000,
France,Net investment in nonfinancial assets (current LCU),34560000000,33838000000,33316000000,34567000000,,,,,,
France,"Central government debt, total (current LCU)",1.93E+12,2.10E+12,2.15E+12,2.28E+12,2.35E+12,2.40E+12,2.56E+12,2.85E+12,2.91E+12,
France,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,96.58,,,94,,,,99.24,
France,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",,99.1,,,97.91,,,,99.24,
France,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",,94.48,,,93.47,,,,98.4,
France,"Claims on central government, etc. (% GDP)",9.35773802,9.564673348,12.33624693,17.6433411,20.30182279,20.22040311,19.85941291,25.23929124,28.73312087,30.23589773
France,Lending interest rate (%),,,,,,,,,,
France,Consumer price index (2010 = 100),105.0062468,105.5394253,105.5790178,105.7725809,106.864453,108.8423164,110.0485668,110.5729469,112.3889211,118.2582836
France,Broad money (current LCU),,,,,,,,,,
France,Net domestic credit (current LCU),3.04E+12,3.16E+12,3.24E+12,3.46E+12,3.61E+12,3.76E+12,3.94E+12,4.38E+12,4.60E+12,4.85E+12
France,Total reserves in months of imports,1.720254547,1.666582031,1.812706157,1.906977222,1.892131702,1.814547598,2.1353105,2.931776379,2.655426243,2.295913244
France,Domestic credit to private sector by banks (% of GDP),96.00659176,94.07563152,95.06097983,96.67682573,99.51864018,101.82177,104.1827837,121.4675029,116.5847485,115.1392149
France,Bank capital to assets ratio (%),4.532580624,4.236646364,4.67838137,5.151372529,5.374013953,5.412965279,5.401837756,5.30437015,5.262845219,
France,Marine protected areas (% of territorial waters),,,,26.16684852,45.04579539,45.04579539,48.92877,50.35653,49.82694626,49.8158798
France,"Annual freshwater withdrawals, total (% of internal resources)",13.5785,13.6485,14.058,13.218,13.473,13.46146216,13.13603983,13.13603983,,
France,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",20.18264168,19.35377514,18.55171433,19.57335754,20.00668003,19.74611127,20.2079124,20.2079124,,
France,Capture fisheries production (metric tons),540519.91,548001.9,541593.04,558248.89,553672.21,578630.46,523735.6,478162.62,510109.6,
France,Population in urban agglomerations of more than 1 million (% of total population),22.50581946,22.51698925,22.55361191,22.61107021,22.66275511,22.69910362,22.74116575,22.80237765,22.86946001,22.93861574
France,Population living in slums (% of urban population),,,,,,,,,,
France,Population density (people per sq. km of land area),120.5395767,121.1053224,121.5367021,121.857823,122.2119706,122.6508802,123.0702941,123.4046994,123.7307385,
France,CO2 emissions from transport (% of total fuel combustion),38.17046637,42.41458975,,,,,,,,
France,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),24.72487623,23.40030804,,,,,,,,
France,"Bird species, threatened",,,,,,16,,,,
France,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0,0,0,0,0,,,,,
France,Nitrous oxide emissions (% change from 1990),,,,,,,,,,
France,Agricultural nitrous oxide emissions (% of total),,,,,,,,,,
France,Energy related methane emissions (% of total),,,,,,,,,,
France,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,
France,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",3588.527344,3266.501953,5498.539063,996.6835938,,,,,,
France,CO2 emissions (kg per PPP $ of GDP),0.129748969,0.114956259,0.114465983,0.109575259,0.106510309,0.098211549,0.088318418,0.082137442,,
France,CO2 emissions (kt),338453.1,306017.4,311175.4,313835.2,317721.2,306948.4,300561.6,267154.7,,
France,CO2 intensity (kg per kg of oil equivalent energy use),1.330510131,1.255060574,1.263831002,,,,,,,
France,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",89.53451869,85.05274703,85.17593375,,,,,,,
France,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),11.1688767,11.75740978,11.74040549,,,,,,,
France,"Electricity production from renewable sources, excluding hydroelectric (kWh)",25956000000,28977000000,34917000000,,,,,,,
France,Electricity production from natural gas sources (% of total),3.02813375,2.291462403,3.512725956,,,,,,,
France,Electricity production from coal sources (% of total),4.290238174,2.157028986,2.160448913,,,,,,,
France,Energy intensity level of primary energy (MJ/$2017 PPP GDP),3.83,3.65,3.66,3.56,3.47,3.39,3.28,3.2,3.23,
France,"Stocks traded, total value (% of GDP)",39.31597997,40.91850738,54.45926102,,,,,,,
France,Market capitalization of listed domestic companies (current US$),2.30E+12,2.09E+12,2.09E+12,2.16E+12,2.75E+12,2.37E+12,,,,
France,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",81.04265594,82.21154022,80.95237732,81.90476227,81.42857361,81.42857361,80.47618866,80,81.90476227,81.13207245
France,"Personal remittances, received (% of GDP)",0.868184597,0.887909315,0.986680137,0.972207662,0.958886301,0.939795054,1.1002621,1.089503705,1.109978474,1.219154026
France,"Portfolio equity, net inflows (BoP, current US$)",34370047887,10029634972,11714124888,31371261305,28592024076,-30606075146,-9918492873,6360588770,59719557772,-18886804904
France,"Transport services (% of service exports, BoP)",18.05077519,17.56172342,16.38359872,15.53982069,16.73035776,15.47190529,15.66648108,17.21398813,22.83781594,25.27291656
France,"Goods exports (BoP, current US$)",5.82E+11,5.81E+11,5.22E+11,5.21E+11,5.60E+11,6.13E+11,5.96E+11,5.06E+11,6.22E+11,6.70E+11
France,"Communications, computer, etc. (% of service exports, BoP)",50.69477445,54.05821959,54.56918249,55.14624569,54.3272772,54.98519249,53.88066299,59.30197211,53.77116635,48.86274322
France,"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,
France,"Portfolio investment, net (BoP, current US$)",-79782483833,-26765450439,42635898466,-169240236.3,25219875131,18859193994,-69492047431,-26306361121,21856765799,-1.20E+11
France,"Net trade in goods and services (BoP, current US$)",-30595007881,-36227530657,-9832355282,-13238670837,-23499181687,-32200785043,-24198007114,-46837328625,-38447083775,-89629695990
France,"Current account balance (BoP, current US$)",-24382747332,-37354496129,-9130436717,-12205179244,-17978489468,-24384561167,13699135191,-41381103676,9868141920,-56671700490
France,"Foreign direct investment, net outflows (BoP, current US$)",17615436876,53093612207,51230762881,74644873806,48570512673,1.39E+11,84363835050,28485538488,1.09E+11,1.19E+11
France,"Charges for the use of intellectual property, payments (BoP, current US$)",11054534501,12764952188,15660393096,14758389447,15849154072,14350603897,12396256258,12859242933,13704281563,13407741811
France,"Imports of goods and services (BoP, current US$)",8.67E+11,8.90E+11,7.87E+11,7.94E+11,8.58E+11,9.48E+11,9.16E+11,7.99E+11,9.64E+11,1.10E+12
France,Cereal yield (kg per hectare),7084.8,7579.1,7590.5,5690.9,7306.7,6829.1,7491.9,6384.2,7170.9,
France,Crop production index (2014-2016 = 100),95.54,104.97,103.66,91.37,103.39,96.93,100.05,89.06,96.21,
France,Rural land area (sq. km),,,522936.0993,,,,,,,
France,Forest area (% of land area),30.442858,30.59517091,30.74748382,30.89979673,31.05210964,31.20442255,31.35673546,31.50904837,31.66136128,
France,Urban land area where elevation is below 5 meters (sq. km),,,735.7488345,,,,,,,
France,Land under cereal production (hectares),9532772,9605505,9626902,9597185,9406524,9055320,9394040,8904740,9326650,
France,Agricultural land (% of land area),52.54923232,52.536083,52.46376176,52.4475461,52.4100669,52.34176533,52.27069693,52.14754628,52.14754628,
France,"Agricultural machinery, tractors",,,,,,,,,,
France,"International migrant stock, total",,,7784418,,,,,,,
France,"Children in employment, wage workers (% of children in employment, ages 7-14)",,,,,,,,,,
France,"Unemployment, total (% of total labor force) (national estimate)",9.91,10.27,10.35,10.06,9.41,9.02,8.41,8.01,7.87,7.31
France,"Unemployment, female (% of female labor force) (national estimate)",9.78,10.01,9.88,9.85,9.37,9.06,8.35,7.95,7.77,7.14
France,Unemployment with intermediate education (% of total labor force with intermediate education),10.12,10.62,10.8,10.66,10.07,9.65,9.15,8.85,8.48,8.18
France,"Unemployment with basic education, male (% of male labor force with basic education)",16.52,18.25,18.85,18.51,17.55,16.18,15.51,13.94,14.75,13.61
France,"Unemployment with advanced education, female (% of female labor force with advanced education)",6.09,6.28,6.08,5.85,5.44,5.43,4.9,5.15,5.19,4.67
France,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",24.1,25.78,26.61,25.35,23.54,21.96,21.09,20.45,19.5,19.21
France,"Labor force, female (% of total labor force)",47.88861246,48.08912245,48.12668713,48.23558129,48.17567574,48.30249759,48.44236938,48.4961849,48.82875099,48.80072271
France,Labor force with intermediate education (% of total working-age population with intermediate education),63.19,62.47,62.35,61.85,61.03,60.47,59.14,57.11,59.16,59.3
France,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",56.43,56.1,56.06,55.93,55.64,55.62,55.27,54.53,55.89,56.18
France,Ratio of female to male labor force participation rate (%) (national estimate),84.001949,84.66710397,84.79224832,85.12532982,84.97846969,85.4177047,85.90581532,86.09080088,87.27242358,87.27151878
France,"Labor force with basic education, male (% of male working-age population with basic education)",40.77,38.92,37.99,37.61,37.61,36.87,36.02,35.4,35.08,35.3
France,"Labor force with advanced education, female (% of female working-age population with advanced education)",74.97,76.16,76,75.88,75.14,75.08,75.51,74.59,76.15,76.17
France,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",37.369,36.447,37.186,37.038,36.886,37.503,36.787,35.638,39.71,40.393
France,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",34.076,33.324,34.092,34.375,33.652,34.097,34.114,33.235,37.869,38.397
France,GDP per person employed (constant 2017 PPP $),103081.1099,104567.2197,105513.5051,106267.6675,107795.4876,108822.5452,110229.5616,102117.269,105817.2259,106726.0062
France,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",,,,,,,,,,
France,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",85.46276,85.18766,85.31561,85.07153,85.53509,85.27749,84.68778,84.69198,84.59377,
France,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",5.54643,6.112651,5.9576376,6.0931114,6.2377311,6.1746868,6.5369176,6.9860285,6.6022603,
France,"Employment to population ratio, 15+, male (%) (national estimate)",55.39,54.57,54.32,54.43,54.67,54.81,54.61,54.07,55.1,55.68
France,"Self-employed, total (% of total employment) (modeled ILO estimate)",11.27246,11.60995,11.53503,11.76863,11.60752,11.64853,12.13253,12.40447,12.48543,
France,"Employers, male (% of male employment) (modeled ILO estimate)",6.25224,6.282955,6.170409,6.068141,5.962511,6.137514,6.169684,5.965106,6.686412,
France,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",30.94,29.567,29.843,29.751,30.826,32.029,31.217,30.23,33.623,34.638
France,Employment in agriculture (% of total employment) (modeled ILO estimate),3.074686,2.845329,2.713382,2.864217,2.605672,2.49665,2.515296,2.350046,2.509172,
France,Poverty gap at $6.85 a day (2017 PPP) (%),0.1,0.1,0.2,0.1,0,0.1,0.1,0.2,,
France,"Multidimensional poverty headcount ratio, male (% of male population)",17.3,17.5,17.1,17.3,16.5,17.2,17.3,17.7,18.2,
France,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",,,,,,,,,,
France,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),0.1,0,0.2,0.1,0,0.1,0.1,0.2,,
France,Income share held by lowest 20%,8,8,7.9,8,8.1,8,7.8,8,,
France,Income share held by highest 20%,40.9,40.6,40.9,40.2,40,40.8,39.2,38.8,,
France,"Domestic private health expenditure per capita, PPP (current international $)",1346.764233,1376.704618,1297.971627,1233.548817,1231.31728,1266.186645,1354.029353,1336.418847,,
France,Out-of-pocket expenditure per capita (current US$),493.8735251,500.0396969,412.431754,414.1494283,430.4503941,443.8708054,426.4417664,426.3403201,,
France,Domestic general government health expenditure (% of general government expenditure),14.01031017,14.17884636,14.55645084,15.19825363,15.21999264,15.27035809,15.07092667,15.18963528,,
France,External health expenditure per capita (current US$),,,,,,,,,,
France,Current health expenditure (% of GDP),11.40466881,11.53414917,11.44077206,11.48530769,11.35755825,11.21255589,11.09835148,12.20504951,,
France,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,,,,,,,
France,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),,,,,,,,,,
France,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,,,,,,,
France,Tuberculosis treatment success rate (% of new cases),,,,54,24,11,12,37,,
France,"Prevalence of wasting, weight for height (% of children under 5)",,,,,,,,,,
France,"Mortality caused by road traffic injury (per 100,000 population)",5.3,5.4,5.5,5.5,5.5,5.2,5.1,,,
France,"Prevalence of stunting, height for age (% of children under 5)",,,,,,,,,,
France,"Prevalence of underweight, weight for age, male (% of children under 5)",,,,,,,,,,
France,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,
France,Births attended by skilled health staff (% of total),98.3,98.3,97.7,97.4,98,98.1,97.6,,,
France,"People using at least basic sanitation services, rural (% of rural population)",98.89224572,98.89224572,98.89224572,98.89224572,98.89224572,98.89224572,98.89224572,98.89224572,98.89224572,98.89224572
France,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",,,,,,,13.4,,,
France,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,0.1,0.1,0,0,0,0,0,,
France,Prevalence of anemia among pregnant women (%),14.9,15.1,15.3,15.5,15.8,16,16.2,,,
France,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),,,,,,,,,,
France,"Physicians (per 1,000 people)",3.1811,3.1941,3.2071,3.2206,3.2392,3.24,3.2735,,,
France,"Immunization, measles (% of children ages 12-23 months)",90,91,91,90,90,90,92,92,92,
France,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,
France,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,6500,6400,6200,6200,6100,6000,6000,5900,5900,
France,"Prevalence of HIV, male (% ages 15-24)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
France,"People using safely managed drinking water services, urban (% of urban population)",98.63952934,98.80110024,98.96267115,99.12424205,99.28581296,99.44738386,99.60895477,99.77052567,99.93209658,100
France,"People using at least basic drinking water services, rural (% of rural population)",100,100,100,100,100,100,100,100,100,100
France,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",15.2,14.7,14.7,14.5,14.4,14.2,14,,,
France,"Mortality rate, under-5 (per 1,000 live births)",4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,4.4,
France,"Probability of dying among adolescents ages 15-19 years (per 1,000)",1.2,1.1,1.1,1.1,1.1,1.1,1,1,1,
France,"Cause of death, by non-communicable diseases (% of total)",,,86.82973887,,,,87.27610337,,,
France,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",,,6.575025838,,,,6.368028036,,,
France,Number of deaths ages 5-9 years,318,315,311,307,301,295,289,281,272,
France,Prevalence of anemia among children (% of children ages 6-59 months),11.9,12.3,12.7,13.1,13.6,14.2,14.7,,,
France,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",,,5.32766,,,,5.14287,,,
France,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),,,,,,,,,,
France,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",,,,,,,,,,
France,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",,,,,,,,,,
France,Expenditure on tertiary education (% of government expenditure on education),,,,,,,,,,
France,Expenditure on primary education (% of government expenditure on education),,,,,,,,,,
France,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,,,,92.0089798,91.96141052,90.99049377,90.9860611,,
France,"School enrollment, tertiary, female (% gross)",66.50814056,68.3062973,69.71964264,71.73220062,73.04025269,75.18060303,75.64186096,77.15657806,78.14714813,
France,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",26.74262047,27.83564949,29.49101067,28.7904892,29.2987709,,31.25605011,,,
France,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",,6.72548008,7.215809822,7.497690201,8.037389755,,9.149539948,,,
France,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",,16.39295006,17.66307068,17.40369987,18.00167084,,19.70054054,,,
France,"Adolescents out of school, male (% of male lower secondary school age)",1.946889997,2.676379919,2.138469934,1.617840052,1.129920006,0.960189998,0.547469974,0.192139998,,
France,"Secondary education, teachers",457049,,,,,457912,457956,,,
France,"Trained teachers in upper secondary education, female (% of female teachers)",,,,,,,,,,
France,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,
France,"Progression to secondary school, female (%)",,,,,,,,,,
France,"School enrollment, secondary (% net)",93.39347,92.95679,93.58103,93.95576,94.66595,,,,,
France,"Secondary education, vocational pupils (% female)",43.50014,44.12051,43.48833,43.17108,42.72571,,,,,
France,"Pupil-teacher ratio, lower secondary",14.67706,,,,,,,,,
France,"Secondary education, pupils",5913849,5947212,5982868,6016608,6058330,6109604,6125799,6157272,6196294,
France,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",63.37651825,65.42056274,66.73282623,66.91603088,67.40808868,,69.97560883,,,
France,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",81.50099945,82.63316345,83.20343018,83.68582916,84.21479797,,85.59565735,,,
France,"Lower secondary completion rate, male (% of relevant age group)",96.61086273,96.46382141,95.34304047,97.87280273,99.417099,99.35917664,99.46278381,99.9992981,99.7996521,
France,"Children out of school, male (% of male primary school age)",0.843879998,1.541100025,0.589579999,0.30241999,,,,,,
France,"Children out of school, primary",23622,56322,21490,7005,2457,618,4882,1690,3961,
France,"Primary education, teachers (% female)",83.03620148,,,,,,,,,
France,"Trained teachers in primary education, female (% of female teachers)",,,,,,,,,,
France,"Persistence to last grade of primary, total (% of cohort)",,,,,,,,,,
France,"Persistence to grade 5, male (% of cohort)",,,,,,,,,,
France,"Over-age students, primary, male (% of male enrollment)",4.27824,4.06775,3.85833,3.76826,3.41692,,,,,
France,"Net intake rate in grade 1, female (% of official school-age population)",,,,,,,,,,
France,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",,,,,,,,,,
France,"School enrollment, primary, female (% gross)",102.1343079,101.0310974,101.6645203,101.9726181,102.1058121,102.1520767,102.3063889,102.4481812,102.4182434,
France,"Primary education, pupils",4171003,4188552,4255988,4284172,4309942,4302412,4299109,4279257,4258764,
France,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",97.70967102,97.30544281,97.29975891,97.39009857,97.38346863,,97.46971893,,,
France,Primary school starting age (years),6,6,6,6,6,6,6,6,6,6
France,"School enrollment, preprimary, male (% gross)",104.7762299,104.216629,105.1539764,105.3252792,105.8992386,106.0731506,106.6816711,107.2802505,,
France,"Preprimary education, duration (years)",3,3,3,3,3,3,3,3,3,3
France,"School enrollment, primary (gross), gender parity index (GPI)",0.997290015,0.995199978,0.993780017,0.994509995,0.994069993,0.994050026,0.994930029,0.992519975,,
France,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,,
France,"Literacy rate, youth female (% of females ages 15-24)",,,,,,,,,,
France,Regulatory Quality: Percentile Rank,85.30805969,81.7307663,82.85713959,82.38095093,83.33333588,83.80952454,90.95237732,85.23809814,85.7142868,85.37735748
France,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",92.01877594,90.86538696,90.47618866,91.90476227,93.33333588,92.38095093,92.38095093,90.95237732,90.47618866,89.62264252
France,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",71.5639801,66.66666412,59.52381134,54.2857132,66.66666412,58.01886749,67.92453003,67.92453003,67.92453003,70.28302002
France,Political Stability and Absence of Violence/Terrorism: Estimate,0.448744118,0.300568491,0.097759806,-0.106349595,0.265700728,0.0137935,0.271274894,0.280948132,0.325523823,0.334524125
France,"PPP conversion factor, private consumption (LCU per international $)",0.861092,0.859472,0.871939,0.847147,0.847836,0.840714,0.818378,0.819293,0.819989,0.785284
France,DEC alternative conversion factor (LCU per US$),0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753
France,Net secondary income (Net current transfers from abroad) (current US$),-61469287209,-64323350975,-50945503399,-52304492791,-49430329558,-55565090641,-51586504886,-56065838204,-52819999508,
France,Net primary income (Net income from abroad) (constant LCU),47574928000,46660121000,47477000000,47164098000,51334286000,53440468000,50508607000,33815689000,68555450000,
